LATITUDE,LONGITUDE,PARCELNO,SALE_PRC,LND_SQFOOT,TOT_LVG_AREA,SPEC_FEAT_VAL,RAIL_DIST,OCEAN_DIST,WATER_DIST,CNTR_DIST,SUBCNTR_DI,HWY_DIST,age,avno60plus,month_sold,structure_quality
25.7667041685,-80.2683857063,141050070560,242000,6420,1307,694,6845.1,17167.7,4914.4,25139.6,6940.5,5926.7,71,0,9,2
25.7667354447,-80.2673059299,141050240650,390000,7490,1574,3244,6941,16941.7,5017.1,24788,6799.3,5964.3,46,0,7,2
25.7670649314,-80.2594993274,141050090110,505000,7878,1702,1559,7972.1,15458.6,6263,22212.1,6325.2,6546.4,36,0,6,4
25.7673503256,-80.2706233714,141050070150,360000,6360,1900,4321,6456.4,17845.3,4534.1,25840.7,7508.1,5652.7,31,0,7,4
25.7677329454,-80.2680686841,141050070630,332500,6420,1196,770,6518.6,17380.8,4591,24990.2,7234.3,5570.8,26,0,2,4
25.768215136,-80.2586193515,141050370965,670000,10612,2521,4220,7807.3,15646.9,6174.4,21847.1,6751.2,6291.8,0,0,10,4
25.7689260127,-80.266760178,141050250330,272000,7169,1160,590,6246.3,17428.4,4344.5,24504,7464.2,5201.6,71,0,3,4
25.7690562575,-80.2562846721,341050500620,270000,6100,1171,0,8064.2,15505.3,6548.5,21080.2,7074,6076.3,66,0,8,4
25.7691878001,-80.2627861349,141050230350,309000,8148,1322,793,6718.7,16691.7,4955.3,23196.6,7183.5,5409.5,75,0,12,2
25.7696857129,-80.2565866941,341050500360,331500,8515,1334,0,7835.4,15752.5,6345.9,21123,7302.7,5847.9,63,0,1,4
25.769778901,-80.2599716641,141050230190,392500,8364,1537,16837,7067.3,16349.5,5451.7,22249.6,7290.8,5564.3,71,0,9,4
25.7698657277,-80.2714204661,141050410450,280000,6688,967,1952,5531.6,18694.8,3615.5,25978.2,8438.5,4756.9,77,0,6,4
25.7703945199,-80.2658066703,141050300210,290000,6952,1155,780,5880.5,17660.6,4029.5,24138.1,7872.8,4735.3,75,0,12,4
25.7705189943,-80.2622930644,141050360111,365000,3910,1439,2204,6434.8,17031.7,4739.8,22991.7,7673.8,5050.5,21,0,1,4
25.770628766,-80.2670822301,141050300130,270000,6180,1172,2212,5636,17982.3,3748.1,24552.6,8086.1,4577,75,0,8,4
25.7709907183,-80.3073621276,140020020930,285000,7320,2648,41758,206,27679.4,483.9,37733.9,17750.8,3585.3,66,0,11,2
25.771027612,-80.3065184802,140020020820,277500,6900,2075,4677,491,27466.3,593,37462.6,17513.4,3689.5,51,0,1,2
25.7712383748,-80.2946343491,140010042330,220000,4880,1416,1438,4400.8,24443.5,2265.9,33550.7,14160.6,4774.2,55,0,11,2
25.7718703418,-80.2910927614,140010030550,285000,4840,1973,4542,4805,23732.4,2609.2,32373,13343.8,4418.2,45,0,3,4
25.7720148331,-80.289318087,140010032320,200000,4840,982,792,4815,23350.2,2738.3,31792.1,12921.3,4354.4,31,0,6,4
25.7721569687,-80.2928805325,140010040490,280000,4880,1344,1260,4658.5,24236.2,2220.8,32956.1,13879.2,4371.6,21,0,7,4
25.7725474009,-80.2959380485,140010043570,240000,4880,886,4153,3977.6,25080.8,1649.7,33956.6,14783.7,4296.8,69,0,8,4
25.7726025613,-80.3045353829,140020020360,315000,6120,2011,8916,1166.8,27290.9,368.2,36795.3,17211.8,3497.8,66,0,4,4
25.7726244118,-80.2951079475,140010042490,315000,6400,1442,13599,4273.5,24894.4,1735.5,33702.6,14578.2,4257.4,67,0,7,2
25.7726515984,-80.2988783913,140010211420,260000,13205,2202,0,2994,25803.6,1143.6,34924.2,15581.5,4188.1,65,0,12,2
25.7727115864,-80.2741530171,141060190120,255000,3500,1234,495,4424.7,20081.4,2590.2,26814.9,9799.4,3809,21,0,4,4
25.772844093,-80.301985236,140010211840,240000,8844,1461,5642,1987.8,26663.1,650.7,35931.8,16506.8,3802.1,66,0,8,2
25.7731140988,-80.2875544657,141060170310,276000,5650,1077,5237,4471.3,23222,2234.6,31196.9,12739.7,3979.5,46,0,6,4
25.7731922669,-80.3019933645,140010211860,255000,6968,1139,5264,1987.1,26748.9,543.7,35930,16578,3696.2,63,0,4,2
25.7733661294,-80.276191721,141060182660,269500,6600,951,2062,4199.1,20694.3,2362.5,27459.7,10343.8,3692.7,26,0,9,4
25.7737002714,-80.2787778899,141060181730,230000,6950,1250,0,4194.4,21362.7,2035.6,28332.3,10920.1,3821.9,65,0,2,4
25.773914302,-80.2978744762,140010211351,315000,6840,1845,728,3376.3,25882,899.4,34600.1,15589.7,3742.1,32,0,6,4
25.7745063508,-80.2907596758,140010031620,267000,4861,1432,1314,3847.4,24327.5,1807.6,32258.9,13872.6,3441,26,0,7,4
25.7745329316,-80.2956585392,140010043411,299900,4880,2113,6591,3750.9,25494,1042.8,33839,15128.2,3578.3,39,0,2,4
25.7746883917,-80.2995889145,140010210900,335000,9549,1298,717,2772.9,26502.9,440.5,35141.7,16220.5,3452.8,16,0,9,4
25.7748517338,-80.2782495154,141060181220,313000,6930,1258,2449,3781.7,21549.7,1681,28106,11171.6,3391.7,26,0,12,4
25.7751436695,-80.2894281466,140010032632,420500,4880,2304,6586,3680.3,24180.5,1660.2,31785.7,13691.5,3216.3,16,0,5,4
25.7752235466,-80.2989213659,140010210750,315000,5720,1060,885,3033.8,26456.8,332.2,34921.4,16143.8,3250.1,16,0,7,4
25.7754256844,-80.2985079372,140010210720,259000,7927,1047,3007,3176.9,26407.3,332.9,34805.3,16081.9,3193.4,67,0,3,2
25.7763878801,-80.2921467527,140010030110,275000,4880,1196,1644,3136.6,25126.1,993.2,32672.5,14655.4,2812.9,48,0,8,4
25.7764425966,-80.2912682759,140010031180,270000,7320,1009,3961,3134.6,24930.1,1094.5,32382.2,14446.4,2749.9,60,0,7,2
25.7765818466,-80.2751241169,141060183911,199000,6900,1138,1619,2972,21319,1128,27104.1,11140.2,2442.6,56,0,1,4
25.7766156683,-80.2957465097,140010043230,274900,7320,987,312,2981.2,26022.9,338.1,33857.6,15607.1,2808,70,0,12,2
25.7767747964,-80.2903848292,140010031470,294000,4880,933,2291,3056.3,24823.5,1119.2,32091,14323.2,2626.1,16,0,10,4
25.7770802259,-80.2889822151,140010032930,255000,6100,1129,7816,2991.3,24588.2,956.9,31632.1,14069.5,2512.7,73,0,8,2
25.7781160752,-80.2728637016,141060710200,325000,6000,1686,1649,2478.7,21296.8,578.3,26360.3,11324.1,1780,41,0,7,4
25.7635349809,-80.311670592,140020050690,300000,6000,1110,3869,713.4,27253.9,1920,39416.1,18127.2,2825.4,31,0,3,4
25.763760384,-80.3141157853,140020032720,287000,6875,1341,896,1491.2,27944.1,1102.9,40183.6,18906.4,1996.1,41,0,9,4
25.7640256994,-80.2904023623,140010090110,299000,6450,1251,5606,5771.3,21704.9,5225.2,32455.1,11648.3,7227.2,67,0,10,2
25.764186188,-80.3124532969,140020051560,310000,6000,1737,1342,963.5,27602.8,1604.7,39645.4,18442.9,2552.1,68,0,11,4
25.7642032662,-80.2962181268,140010057330,235000,7800,1583,2996,3820.3,23257.5,4312.4,34306.4,13385,7313.5,67,0,1,2
25.7642125581,-80.302249644,140010200330,340000,7425,1923,2065,1834,24903.3,3428.2,36273.3,15229.2,5868.9,67,0,10,4
25.7644392786,-80.2800099464,141060420100,300000,5928,1368,1248,7589.4,19232.6,5403.2,29048.1,8812.8,7144.1,36,0,5,4
25.7644878135,-80.2789237102,141060430310,280000,6240,2828,1951,7503.2,18989.5,5396.3,28689.2,8540,7028.8,48,0,6,4
25.7645678614,-80.294401217,140010100190,302500,6000,1533,2970,4426,22858.9,4467.4,33701.8,12900,7160.4,69,0,8,4
25.7646662004,-80.291644303,140010080250,280000,6000,1538,2900,5365.5,22168,4829.9,32826.2,12115.4,7015,66,0,5,2
25.7647330144,-80.2830593682,141060390420,220000,5200,924,3427,7549.7,20036,5143.9,30032,9693.3,7190,70,0,6,4
25.764777109,-80.3055422207,140020010530,275000,7020,1680,6467,788.4,25941.9,2768.2,37358.4,16340,4813.5,68,0,3,4
25.7648249357,-80.3027437858,140010200260,314000,6695,1307,550,1695.6,25176.7,3169.3,36429.2,15478.7,5721.9,67,0,11,4
25.7648729756,-80.2947706581,140010130200,235000,6900,924,3184,4311.9,23024.3,4312.5,33813.1,13060,7062.8,66,0,7,2
25.7650240927,-80.2741330243,141060760120,315300,6400,1358,671,7206.7,18069.1,5365.7,27094.3,7528.6,6567,58,0,8,4
25.7651126882,-80.3043829298,140020010440,310000,7020,1598,4138,1175.1,25688.2,2826,36968.4,16026.8,5196.3,67,0,5,4
25.7653446048,-80.2985061184,140010055100,285000,9756,1012,2460,3074.9,24114.4,3597.5,35022.6,14250.8,6745.8,65,0,12,2
25.7653755221,-80.3164899462,140020030940,210000,5500,1430,825,2243,28922,201.1,40891.8,19823.6,1183,56,0,5,4
25.7654032124,-80.272759818,141060410270,380000,8974,1795,2385,7074.1,17841.3,5197.2,26626.8,7329.4,6378.4,36,0,11,4
25.7655662303,-80.2873990606,141060110900,290000,5200,955,1622,6773.5,21296.8,4887,31402.6,11053.6,6689.5,68,0,9,4
25.7656382637,-80.2976771369,140010054880,343200,6750,2288,2257,3348.9,23953.2,3634.3,34717.7,14035.8,6780.6,69,0,7,2
25.765657345,-80.3027181054,140010056050,251000,6750,1561,5928,1690,25321.3,2889.2,36364.9,15563.6,5708.5,69,0,9,2
25.7656834489,-80.3012953789,140010055730,310000,6650,1019,11883,2161.2,24940.1,3087.1,35901.3,15136.3,6179.7,26,0,8,4
25.7656910611,-80.2839949079,141060070230,310000,6375,1596,2319,7185.2,20491.7,4778.9,30283.6,10137.3,6783.3,26,0,3,4
25.7657408271,-80.2901867934,140010150071,250000,3920,1521,1232,5863.2,22046.5,4693.7,32311.4,11884.9,6606.3,61,0,2,4
25.7657688029,-80.2743704918,141060120540,330000,6344,2158,4879,6918.3,18320.3,5078.5,27139.5,7777.6,6292.7,70,0,12,4
25.7658008642,-80.3141292003,140020032840,305000,6078,1093,610,1484.8,28397.5,873.9,40124.7,19139.9,1973.7,21,0,5,4
25.7658192732,-80.3159112634,140020031080,310000,6600,1217,2269,2047.2,28865.6,319.9,40686.8,19690.1,1375.5,26,0,6,4
25.7658982887,-80.2787660536,141060430950,320000,7800,1255,1642,6990.8,19319.1,4889.3,28557.1,8829.2,6521.7,51,0,12,2
25.7660015595,-80.3118152442,140020050210,260000,6600,1648,4751,727.5,27833.4,1399.6,39366.2,18440.8,2752.9,47,0,11,4
25.7660358899,-80.2750857981,141060120430,220000,6344,1523,5455,6821.7,18546.7,4978.3,27358.3,8006.6,6227.9,70,0,8,4
25.7660513657,-80.2887507158,140010110040,355000,4900,1308,4839,6333.2,21752.9,4809.5,31823.7,11528.8,6496.4,16,0,10,4
25.7661637189,-80.2986796139,140010055150,357500,6250,1526,3672,3028.6,24337.8,3318.9,35029.8,14421,6467.1,16,0,12,4
25.7661769826,-80.3072501112,140020011350,355000,7560,1496,6942,234.4,26687.1,2052.8,37860.8,17040.6,4253.9,16,0,7,4
25.7662326216,-80.3017242748,140010055850,260000,6750,1536,21799,2019.9,25165.3,2842.3,36015.6,15339.9,5957,69,0,10,2
25.7662549784,-80.280929142,141060020160,210000,6032,906,1891,7003.3,19919.7,4690,29259.8,9467.6,6613.2,72,0,2,2
25.7663128551,-80.2792640963,141060431010,349000,6240,1539,2239,6873.6,19546.1,4731.7,28710,9057.5,6422.5,45,0,11,4
25.7663872951,-80.3007259036,140010055620,278000,6750,1690,7194,2352.2,24931.7,2944.4,35686,15065.2,6074.9,69,0,12,2
25.7665003892,-80.3062218719,140020011290,235900,7420,1173,4660,575.7,26466.3,2110.1,37512.6,16767.9,4597.7,68,0,6,4
25.7666245532,-80.2923163352,140010171705,265000,4800,1597,3099,5169.1,22784.9,4087.4,32969.4,12647.4,6311,28,0,3,2
25.7666848474,-80.3106999019,140020040582,265000,4950,1037,1160,325.4,27710.5,1422.1,38952.2,18171.5,3110.3,31,0,9,4
25.7668388698,-80.295721345,140010130700,385000,7245,2671,4717,4007.1,23700.6,3537.2,34036.6,13651.4,6360.6,66,0,12,2
25.7669517154,-80.3043180283,140010052880,310000,6926,1152,6701,1194.4,26041.8,2247.6,36860.1,16251.5,5218.9,16,0,10,4
25.767113806,-80.3043145516,140010052870,245000,6199,1308,2380,1193.7,26062.9,2187.6,36851.1,16264.9,5219.9,65,0,12,2
25.7671823511,-80.2744098089,141060120140,255000,5856,998,0,6406.9,18686.9,4566.9,27083.2,8179.5,5786.7,70,0,6,4
25.7672275749,-80.3148664196,140020031332,270000,2750,1771,486,1698.4,28901.2,384.3,40312.9,19527.6,1756.5,31,0,7,4
25.7675395282,-80.2732781306,141060410710,260000,5250,1095,1168,6287.4,18513,4422.5,26702.1,8057.2,5614.1,65,0,10,2
25.7675819836,-80.2844035776,141060461780,340000,7000,1212,41201,6478.7,21052.7,4074.4,30335.1,10644.4,6069.3,66,0,4,4
25.7675944738,-80.2828132433,141060130330,207000,6060,1444,1650,6514,20694.5,4113.5,29814.8,10247.5,6189.1,69,0,4,4
25.7676164954,-80.2823035646,141060130360,270000,6060,1382,6613,6511.7,20582.9,4123.8,29649.9,10124.8,6216.9,66,0,3,4
25.7676616594,-80.3077817205,140020021620,283800,6600,1397,810,55,27124.1,1507.8,37967.6,17393.7,4086,66,0,7,4
25.7678506216,-80.2784978977,141060350190,335000,6120,1308,366,6290.2,19785.8,4201.7,28369.6,9258.8,5826.6,51,0,9,2
25.7679772183,-80.2804761828,141060130570,320000,11940,2334,7228,6367.6,20250.1,4103.7,28986.9,9749.8,5991.1,69,0,3,4
25.7679817964,-80.3145173215,140020031160,240000,5500,1163,3305,1566.1,28975.4,276.5,40168.5,19506,1879.8,41,0,2,4
25.7682502053,-80.2983836521,140010054110,245000,8195,995,1708,3130.8,24700,2677.9,34846.3,14655.2,5822.6,76,0,6,2
25.7682831378,-80.2967631152,140010054710,280000,6750,1358,1062,3669.4,24290.2,2909,34319.7,14195.3,5830.2,53,0,10,2
25.7684359374,-80.2858081027,141060461040,315000,7088,2077,12204,6148.8,21599,3771.2,30763.3,11198.3,5690.1,50,0,9,4
25.7686204505,-80.2870723731,141060461181,300000,6000,1812,1434,6073.6,21956,3778.4,31142.8,11573.4,5585,42,0,3,4
25.7687131847,-80.2735044722,141060140720,349000,6000,1854,800,5862,18864.6,4003.2,26723.1,8445.8,5200.7,60,0,7,4
25.7688144798,-80.2858186857,141060461030,380000,6936,2759,31132,6012.2,21700.8,3636.5,30754.2,11288.5,5555.7,40,0,12,4
25.768865486,-80.284191202,141060460930,308000,7250,1679,4410,6055.3,21339.8,3648.5,30193.6,10886.1,5661,65,0,3,4
25.7690554333,-80.2974403247,140010050440,230000,6450,1237,10018,3496.2,24647.8,2541.8,34559.4,14543.9,5503.8,68,0,1,2
25.7690776706,-80.2919314238,140010190380,247500,7738,1030,1394,5309.4,23248.2,3328.2,32751.1,12986.1,5399.2,66,0,1,2
25.769088092,-80.2945345602,140010120300,302000,7875,1770,4854,4441.3,23909.2,2963,33595.1,13717,5515.8,66,0,3,2
25.7692569516,-80.2852591172,141060460860,285000,5341,1171,2820,5860.8,21700.3,3465.8,30547.6,11260.7,5430.2,64,0,7,4
25.7693490063,-80.2788555855,141060350070,289000,6120,1217,744,5778.5,20274,3651.5,28434.3,9736.6,5337.7,54,0,7,4
25.769424435,-80.2733585564,141060140520,325000,5600,1431,1399,5598.9,19014.6,3735.8,26653.5,8629.4,4931.9,63,0,6,4
25.7695817412,-80.2968129608,140010050260,320000,6750,2083,855,3662.5,24595.8,2478.7,34297.1,14440,5357.6,60,0,10,4
25.7696855838,-80.3065152792,140020020990,234000,6000,1011,0,511.4,27194.4,1024.5,37519.9,17317.2,4121.7,66,0,3,4
25.7697227895,-80.2735377029,141060140500,330000,6720,1394,6693,5486.6,19129.4,3629.5,26694.7,8749.4,4829.4,21,0,10,4
25.7698905837,-80.3126473845,140020030680,170000,7358,1391,3911,909.3,28896.5,97.4,39488,19168.7,2470.4,64,0,3,2
25.770103488,-80.2801374972,141060130930,263500,6840,1606,528,5594.9,20753.6,3377.5,28819.1,10219.9,5222.5,69,0,2,4
25.7701453723,-80.2891846609,140010010380,275000,5650,2379,5240,5490.3,22847,3390.2,31792.6,12467.2,5029.3,69,0,1,2
25.7701742147,-80.2937535038,140010120080,275000,7800,1265,800,4686,23960.1,2723.6,33288.8,13697.1,5098.8,51,0,5,2
25.7704249792,-80.2801504052,141060130950,335000,6960,1894,0,5484.3,20846.1,3264,28813.9,10310,5118.2,69,0,12,4
25.7706589582,-80.2744950568,141060210260,300000,7000,1537,6903,5167.8,19588.1,3328.5,26941.7,9211.3,4557.3,51,0,12,4
25.7485412528,-80.2916314107,3040120120322,310000,3640,1257,6343,5260.2,18726.8,3519.8,34103.8,10839.7,9269,36,0,2,4
25.7486277408,-80.2884433856,3040120090362,250000,3946,1044,896,6309,17904.6,3517.1,33092.8,9788,10317.6,38,0,1,4
25.7488470152,-80.2982591872,3040120070360,420000,7500,1861,1351,3076.3,20542.1,4060.3,36149.1,13012.3,7083.1,26,0,8,4
25.7489875565,-80.3118633017,3040110200010,380000,16790,2324,744,29.6,24239,1644.6,40428.6,17459.7,2576.4,58,0,9,4
25.7490094673,-80.2890426072,3040120090440,220000,5720,1275,1800,6064.4,18114.1,3689,33197.5,9931.6,10071.7,71,0,1,4
25.7495140955,-80.309057828,3040110192060,350000,9050,1650,4188,419.2,23571.7,2526.2,39506.7,16563.9,3530.6,45,0,8,4
25.7496923462,-80.302810656,1540120320090,450000,9120,1472,1979,1580.1,21919,3621,37503.5,14501.4,5582.5,66,0,3,4
25.7496975614,-80.3026284611,1540120320180,425000,9120,1458,0,1640.1,21871.9,3642.4,37445.1,14441.5,5642.5,66,0,3,4
25.7497433415,-80.2989389867,3040120070740,523000,7500,2504,10800,2860.3,20916.3,4218.4,36275.8,13232.7,6862.6,0,0,7,4
25.7500261779,-80.2880485595,3040120110730,300000,6040,1720,750,6395.2,18080.8,4048.2,32770.9,9599.1,10397.4,41,0,8,4
25.7500529745,-80.2932659513,3040120120660,225000,5840,1141,0,4716.8,19474.8,4093.7,34445.9,11355.4,8718.6,73,0,3,4
25.7500905403,-80.2919227696,3040120120220,250000,7512,935,3066,5149,19115.4,4091.2,34006.7,10902.2,9150.3,83,0,9,4
25.7502402639,-80.3018480742,1540120460330,410000,10557,1947,0,1860.3,21778.2,3942,37116.1,14146.1,5860.5,62,0,7,4
25.7503748433,-80.2946565015,3040120100080,380000,6400,1314,0,4268,19927.8,4263.2,34857.2,11819.9,8267.3,14,0,5,4
25.750491939,-80.3188507204,3040110020220,404000,7500,2956,1884,2340.3,26522.1,84.4,42556.7,19778.4,297.8,64,0,5,4
25.7506906457,-80.2931822486,3040120120830,228000,5720,1154,2201,4714.8,19571.7,4342.3,34325.8,11298.6,8712.6,47,0,12,4
25.7511742279,-80.3005511456,1540120470390,326700,6687,1387,2207,2324.1,21663.2,4426.8,36651.8,13753.6,6318.2,68,0,1,4
25.7516051265,-80.3125467763,3040110202870,184900,7850,1104,0,272.7,24953.7,2178.5,40447.2,17723.2,2385.8,60,0,4,4
25.7518117408,-80.2921569785,3040120120191,257500,8550,1699,467,5046.2,19535.4,4736.2,33876.8,10969.5,9037.9,92,0,2,4
25.7519256362,-80.3161633498,3040110010340,405000,7500,3076,32314,1451.2,26031.2,978.3,41578.9,18909.4,1185,66,0,3,4
25.7519864491,-80.2971193906,3040120020340,280000,7500,1643,780,3460.2,20904,5006.2,35474.2,12645.8,7450.4,68,0,2,4
25.7520479859,-80.3056027627,3040110141600,288000,7800,1236,816,668.9,23173,3985.4,38175.8,15437.6,4659.4,58,0,11,4
25.7521640653,-80.302008382,1540120480750,387500,6231,1644,3143,1856,22262.9,4577.3,37022.2,14259.9,5845.6,45,0,6,4
25.7524589172,-80.3007814663,1540120300180,330000,6045,1117,581,2265.7,22008.8,4825.3,36610.5,13868.1,6253.8,21,0,10,4
25.7524990352,-80.2885740815,3040120051070,340000,7225,1863,24641,6273.3,18799.2,4931.7,32711.3,9857.2,10261.9,45,0,5,4
25.7525036637,-80.3118661266,3040110010150,327000,8100,1057,19401,27.4,24957.9,2384,40142.2,17497.5,2589.7,55,0,2,4
25.7525306478,-80.2982454561,1540120280420,345000,10170,1282,4818,3060.2,21281.4,5214,35749.5,12973.2,7048.1,58,0,6,4
25.7526525092,-80.3122915641,3040110010810,242600,8100,1107,1952,179.3,25102.8,2256.9,40280,17649.2,2462.4,66,0,11,4
25.75307068,-80.3026060917,1540120480410,310000,6696,1000,2124,1667.6,22633.4,4853.9,37142.2,14484.4,5653.1,68,0,11,4
25.7531112144,-80.318213492500007,3040110012610,303000,10262,1638,22212,2108.9,26820.8,288.4,42135,19578.8,492.5,61,0,6,4
25.7531258559,-80.3067697364,3040110141160,210000,7500,1376,2333,295.4,23718.3,3922.2,38466.4,15846.6,4280.1,67,0,10,4
25.7531530002,-80.2925712461,3040120051120,360000,14134,1807,1500,4972.5,19931.5,5145.2,33915.5,11191.9,8957.2,61,0,9,4
25.7531837376,-80.2888616818,3040120050750,264000,7206,954,723,6183.1,19032.1,5180.9,32735.7,9979,10168.6,69,0,12,4
25.7533454052,-80.3080854987,3040110241290,240000,7500,1367,7505,50.1,24113.4,3633.3,38863.2,16275.5,3837.2,59,0,3,4
25.7537190603,-80.3018159417,1540120480570,375000,7310,1337,5009,1924.3,22540.4,5144.4,36831,14239.4,5908.2,58,0,11,4
25.7537892282,-80.2990333943,1540120280130,276000,5952,1211,4765,2852.2,21806.3,5496.3,35937.2,13339.3,6835.7,68,0,6,4
25.7538248422,-80.3063245688,3040110140960,265000,7500,1137,2682,447.9,23753.5,4199.1,38267.8,15723.7,4431.6,67,0,12,4
25.7539781969,-80.2927857422,3040120010370,315000,5998,1078,4233,4908.4,20214.1,5509.1,33923.7,11307.7,8892.4,18,0,8,4
25.7541901486,-80.299423285,1540120260360,290000,7282,977,1162,2719.2,21990.9,5579.1,36023,13478.1,6703.6,69,0,6,4
25.7545158029,-80.3170226893,3040110012300,290000,7879,1218,2851,1803.1,26772.6,693.9,41644.5,19230.9,911.5,66,0,8,4
25.7552109923,-80.3052763626,3040110140210,265000,7500,1787,4506,801.8,23785.4,4577.6,37823,15436.4,4798.5,67,0,4,4
25.7552113243,-80.3193275572,3040110012740,382500,10750,1747,3893,2600.1,27531.7,0,42346,20016.8,188.6,66,0,12,4
25.7555070072,-80.3192961449,3040110221140,315000,16531,1642,312,2609.7,27590.4,0,42294.6,20002,207.7,61,0,7,4
25.7555221294,-80.304744264000007,3040110140160,300000,9150,2452,14658,977.3,23696.4,4751.5,37625.3,15273.9,4980.1,67,0,2,4
25.7558600147,-80.2947479635,1540120330050,335000,6512,1547,880,4269.5,21142.9,6237.9,34387.7,12049.6,8271.8,62,0,11,4
25.7562931231,-80.2964737082,1540120213710,300000,8612,1677,1125,3712.1,21669.4,6455.2,34909.2,12637.9,7723.5,70,0,7,4
25.7565755968,-80.3107490863,3040110070200,370000,7539,2283,3600,173.2,25538.5,2782.5,39476.2,17285.3,3074.4,12,0,2,4
25.756797284,-80.291502988,1540120000030,320000,6300,1842,0,5353.1,20485.5,6499.7,33276.9,11079.5,9374.1,62,0,6,4
25.7570902724,-80.3001003105,1540120430150,471300,8441,2153,45143,2526.9,22788.4,6046,36021.2,13866.6,6572.3,46,0,10,4
25.7571921632,-80.2966939382,1540120213520,360000,8806,1938,0,3645.5,21930.5,6497.5,34912,12773.2,7685.8,70,0,10,4
25.757291919,-80.2910947807,1540120162770,241300,6528,1344,770,5489.5,20469.7,6683.9,33105.8,10992.8,9524.2,63,0,6,4
25.7574443152,-80.3054549392,3040110081473,350000,4280,1569,456,778.3,24307.9,4547.4,37741.9,15637.5,4863.1,15,0,6,4
25.7581794783,-80.3051120459,3040110090472,313000,4280,1267,1896,896.2,24370.7,4608.2,37581.5,15576.7,5022.4,23,0,11,4
25.7582172391,-80.2927793295,1540120162070,345000,6000,1751,3033,4945.4,21122.6,6760.9,33582.1,11619.3,9018,70,0,3,4
25.7583106809,-80.2893718248,1540120140490,290000,6085,1164,0,6060.3,20198.2,7041.5,32471.3,10546.8,9303.6,68,0,4,4
25.7585554685,-80.3171258756,3040110220940,240000,8250,1029,1746,2355,27628.5,677.5,41423.3,19459.1,1136.3,27,0,1,4
25.7588848293,-80.3021849105,1540120410240,348000,5250,1399,34655,1859.6,23746.2,5183.1,36584.6,14683.3,6013.3,68,0,7,4
25.7589135935,-80.3049017213,3040110270050,247500,7490,1550,2088,956.1,24459.9,4553.2,37452.2,15549.3,5127.9,58,0,2,4
25.7589135935,-80.3049017213,3040110270050,350000,7490,1550,2088,956.1,24459.9,4553.2,37452.2,15549.3,5127.9,58,0,7,4
25.7589590846,-80.3129711548,3040110042130,265000,6784,1572,610,1159.6,26629.4,2068.9,40072.6,18158.1,2528.3,67,0,3,4
25.7591394291,-80.2943041479,1540120770030,624000,6013,2699,31535,4411.3,21720.3,6251.2,33994,12180.5,8545.1,11,0,12,4
25.7594424872,-80.2884293511,1540120161640,285000,6500,1258,1495,6372.4,20183,7001,32089.8,10388.2,8902.8,61,0,7,4
